TrainFirstMulThenAdd,TrainGaussStdMul,TrainGaussStdAdd,InfFirstMulThenAdd,InfGaussStdMul,InfGaussStdAdd,Accuracy
True,3593.8136638046253,46.41588833612773,False,46.41588833612773,129154966501.48827,67.94
True,3593.8136638046253,46.41588833612773,False,3593.8136638046253,129154966501.48827,67.47
True,3593.8136638046253,46.41588833612773,False,278255.94022071257,129154966501.48827,67.61
True,3593.8136638046253,46.41588833612773,False,21544346.90031878,129154966501.48827,67.48
True,3593.8136638046253,46.41588833612773,False,1668100537.2000556,129154966501.48827,67.14
True,3593.8136638046253,46.41588833612773,False,129154966501.48827,129154966501.48827,67.81
True,3593.8136638046253,46.41588833612773,False,10000000000000.0,129154966501.48827,67.68
True,3593.8136638046253,46.41588833612773,False,9.999999999999999e-05,10000000000000.0,66.87
True,3593.8136638046253,46.41588833612773,False,0.00774263682681127,10000000000000.0,67.31
True,3593.8136638046253,46.41588833612773,False,0.5994842503189408,10000000000000.0,67.47
True,3593.8136638046253,46.41588833612773,False,46.41588833612773,10000000000000.0,67.56
True,3593.8136638046253,46.41588833612773,False,3593.8136638046253,10000000000000.0,67.09
True,3593.8136638046253,46.41588833612773,False,278255.94022071257,10000000000000.0,67.31
True,3593.8136638046253,46.41588833612773,False,21544346.90031878,10000000000000.0,67.9
True,3593.8136638046253,46.41588833612773,False,1668100537.2000556,10000000000000.0,67.31
True,3593.8136638046253,46.41588833612773,False,129154966501.48827,10000000000000.0,67.33
True,3593.8136638046253,46.41588833612773,False,10000000000000.0,10000000000000.0,67.7
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,9.999999999999999e-05,66.76
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,9.999999999999999e-05,67.27
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,9.999999999999999e-05,66.63
True,10000000000000.0,278255.94022071257,False,46.41588833612773,9.999999999999999e-05,66.99
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,9.999999999999999e-05,67.07
True,10000000000000.0,278255.94022071257,False,278255.94022071257,9.999999999999999e-05,67.43
True,10000000000000.0,278255.94022071257,False,21544346.90031878,9.999999999999999e-05,67.07
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,9.999999999999999e-05,66.9
True,10000000000000.0,278255.94022071257,False,129154966501.48827,9.999999999999999e-05,66.86
True,10000000000000.0,278255.94022071257,False,10000000000000.0,9.999999999999999e-05,66.7
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,0.00774263682681127,67.41
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,0.00774263682681127,66.81
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,0.00774263682681127,67.05
True,10000000000000.0,278255.94022071257,False,46.41588833612773,0.00774263682681127,67.24
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,0.00774263682681127,67.32
True,10000000000000.0,278255.94022071257,False,278255.94022071257,0.00774263682681127,67.21
True,10000000000000.0,278255.94022071257,False,21544346.90031878,0.00774263682681127,67.12
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,0.00774263682681127,67.0
True,10000000000000.0,278255.94022071257,False,129154966501.48827,0.00774263682681127,67.09
True,10000000000000.0,278255.94022071257,False,10000000000000.0,0.00774263682681127,67.05
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,0.5994842503189408,67.15
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,0.5994842503189408,67.54
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,0.5994842503189408,66.72
True,10000000000000.0,278255.94022071257,False,46.41588833612773,0.5994842503189408,67.48
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,0.5994842503189408,66.99
True,10000000000000.0,278255.94022071257,False,278255.94022071257,0.5994842503189408,66.85
True,10000000000000.0,278255.94022071257,False,21544346.90031878,0.5994842503189408,66.94
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,0.5994842503189408,67.35
True,10000000000000.0,278255.94022071257,False,129154966501.48827,0.5994842503189408,67.42
True,10000000000000.0,278255.94022071257,False,10000000000000.0,0.5994842503189408,66.66
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,46.41588833612773,66.76
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,46.41588833612773,67.23
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,46.41588833612773,66.53
True,10000000000000.0,278255.94022071257,False,46.41588833612773,46.41588833612773,66.8
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,46.41588833612773,66.54
True,10000000000000.0,278255.94022071257,False,278255.94022071257,46.41588833612773,67.11
True,10000000000000.0,278255.94022071257,False,21544346.90031878,46.41588833612773,66.37
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,46.41588833612773,67.11
True,10000000000000.0,278255.94022071257,False,129154966501.48827,46.41588833612773,66.88
True,10000000000000.0,278255.94022071257,False,10000000000000.0,46.41588833612773,67.11
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,3593.8136638046253,66.85
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,3593.8136638046253,66.88
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,3593.8136638046253,67.08
True,10000000000000.0,278255.94022071257,False,46.41588833612773,3593.8136638046253,66.79
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,3593.8136638046253,67.22
True,10000000000000.0,278255.94022071257,False,278255.94022071257,3593.8136638046253,66.96
True,10000000000000.0,278255.94022071257,False,21544346.90031878,3593.8136638046253,66.83
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,3593.8136638046253,67.43
True,10000000000000.0,278255.94022071257,False,129154966501.48827,3593.8136638046253,67.25
True,10000000000000.0,278255.94022071257,False,10000000000000.0,3593.8136638046253,66.65
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,278255.94022071257,66.78
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,278255.94022071257,67.23
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,278255.94022071257,67.06
True,10000000000000.0,278255.94022071257,False,46.41588833612773,278255.94022071257,66.71
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,278255.94022071257,67.0
True,10000000000000.0,278255.94022071257,False,278255.94022071257,278255.94022071257,66.75
True,10000000000000.0,278255.94022071257,False,21544346.90031878,278255.94022071257,66.87
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,278255.94022071257,66.88
True,10000000000000.0,278255.94022071257,False,129154966501.48827,278255.94022071257,67.23
True,10000000000000.0,278255.94022071257,False,10000000000000.0,278255.94022071257,66.5
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,21544346.90031878,66.91
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,21544346.90031878,67.16
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,21544346.90031878,66.54
True,10000000000000.0,278255.94022071257,False,46.41588833612773,21544346.90031878,67.18
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,21544346.90031878,66.98
True,10000000000000.0,278255.94022071257,False,278255.94022071257,21544346.90031878,67.05
True,10000000000000.0,278255.94022071257,False,21544346.90031878,21544346.90031878,66.86
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,21544346.90031878,67.25
True,10000000000000.0,278255.94022071257,False,129154966501.48827,21544346.90031878,67.6
True,10000000000000.0,278255.94022071257,False,10000000000000.0,21544346.90031878,66.74
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,1668100537.2000556,67.15
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,1668100537.2000556,67.24
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,1668100537.2000556,67.27
True,10000000000000.0,278255.94022071257,False,46.41588833612773,1668100537.2000556,67.57
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,1668100537.2000556,67.26
True,10000000000000.0,278255.94022071257,False,278255.94022071257,1668100537.2000556,66.72
True,10000000000000.0,278255.94022071257,False,21544346.90031878,1668100537.2000556,67.12
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,1668100537.2000556,67.05
True,10000000000000.0,278255.94022071257,False,129154966501.48827,1668100537.2000556,66.87
True,10000000000000.0,278255.94022071257,False,10000000000000.0,1668100537.2000556,67.09
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,129154966501.48827,67.16
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,129154966501.48827,67.28
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,129154966501.48827,67.38
True,10000000000000.0,278255.94022071257,False,46.41588833612773,129154966501.48827,67.12
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,129154966501.48827,67.52
True,10000000000000.0,278255.94022071257,False,278255.94022071257,129154966501.48827,66.51
True,10000000000000.0,278255.94022071257,False,21544346.90031878,129154966501.48827,67.35
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,129154966501.48827,67.11
True,10000000000000.0,278255.94022071257,False,129154966501.48827,129154966501.48827,66.78
True,10000000000000.0,278255.94022071257,False,10000000000000.0,129154966501.48827,66.44
True,10000000000000.0,278255.94022071257,False,9.999999999999999e-05,10000000000000.0,66.95
True,10000000000000.0,278255.94022071257,False,0.00774263682681127,10000000000000.0,66.79
True,10000000000000.0,278255.94022071257,False,0.5994842503189408,10000000000000.0,66.82
True,10000000000000.0,278255.94022071257,False,46.41588833612773,10000000000000.0,66.65
True,10000000000000.0,278255.94022071257,False,3593.8136638046253,10000000000000.0,67.49
True,10000000000000.0,278255.94022071257,False,278255.94022071257,10000000000000.0,66.84
True,10000000000000.0,278255.94022071257,False,21544346.90031878,10000000000000.0,66.92
True,10000000000000.0,278255.94022071257,False,1668100537.2000556,10000000000000.0,67.11
True,10000000000000.0,278255.94022071257,False,129154966501.48827,10000000000000.0,67.25
True,10000000000000.0,278255.94022071257,False,10000000000000.0,10000000000000.0,67.05
True,3593.8136638046253,3593.8136638046253,False,9.999999999999999e-05,9.999999999999999e-05,65.46
True,3593.8136638046253,3593.8136638046253,False,0.00774263682681127,9.999999999999999e-05,65.2
True,3593.8136638046253,3593.8136638046253,False,0.5994842503189408,9.999999999999999e-05,64.79
True,3593.8136638046253,3593.8136638046253,False,46.41588833612773,9.999999999999999e-05,64.98
True,3593.8136638046253,3593.8136638046253,False,3593.8136638046253,9.999999999999999e-05,65.55
True,3593.8136638046253,3593.8136638046253,False,278255.94022071257,9.999999999999999e-05,65.31
True,3593.8136638046253,3593.8136638046253,False,21544346.90031878,9.999999999999999e-05,65.59
True,3593.8136638046253,3593.8136638046253,False,1668100537.2000556,9.999999999999999e-05,66.12
True,3593.8136638046253,3593.8136638046253,False,129154966501.48827,9.999999999999999e-05,65.48
True,3593.8136638046253,3593.8136638046253,False,10000000000000.0,9.999999999999999e-05,65.81
True,3593.8136638046253,3593.8136638046253,False,9.999999999999999e-05,0.00774263682681127,64.99
True,3593.8136638046253,3593.8136638046253,False,0.00774263682681127,0.00774263682681127,65.71
True,3593.8136638046253,3593.8136638046253,False,0.5994842503189408,0.00774263682681127,65.39
True,3593.8136638046253,3593.8136638046253,False,46.41588833612773,0.00774263682681127,65.27
True,3593.8136638046253,3593.8136638046253,False,3593.8136638046253,0.00774263682681127,65.37
True,3593.8136638046253,3593.8136638046253,False,278255.94022071257,0.00774263682681127,65.67
True,3593.8136638046253,3593.8136638046253,False,21544346.90031878,0.00774263682681127,65.46
True,3593.8136638046253,3593.8136638046253,False,1668100537.2000556,0.00774263682681127,65.86
True,3593.8136638046253,3593.8136638046253,False,129154966501.48827,0.00774263682681127,65.61
True,3593.8136638046253,3593.8136638046253,False,10000000000000.0,0.00774263682681127,65.57
True,3593.8136638046253,3593.8136638046253,False,9.999999999999999e-05,0.5994842503189408,65.68
True,3593.8136638046253,3593.8136638046253,False,0.00774263682681127,0.5994842503189408,65.59
True,3593.8136638046253,3593.8136638046253,False,0.5994842503189408,0.5994842503189408,65.54
True,3593.8136638046253,3593.8136638046253,False,46.41588833612773,0.5994842503189408,65.54
True,3593.8136638046253,3593.8136638046253,False,3593.8136638046253,0.5994842503189408,65.95
True,3593.8136638046253,3593.8136638046253,False,278255.94022071257,0.5994842503189408,65.02
True,3593.8136638046253,3593.8136638046253,False,21544346.90031878,0.5994842503189408,64.77
