TrainFirstMulThenAdd,TrainGaussStdMul,TrainGaussStdAdd,InfFirstMulThenAdd,InfGaussStdMul,InfGaussStdAdd,Accuracy
True,0.5994842503189408,3593.8136638046253,False,46.41588833612773,10000000000000.0,9.95
True,0.5994842503189408,3593.8136638046253,False,3593.8136638046253,10000000000000.0,10.11
True,0.5994842503189408,3593.8136638046253,False,278255.94022071257,10000000000000.0,9.99
True,0.5994842503189408,3593.8136638046253,False,21544346.90031878,10000000000000.0,10.1
True,0.5994842503189408,3593.8136638046253,False,1668100537.2000556,10000000000000.0,9.92
True,0.5994842503189408,3593.8136638046253,False,129154966501.48827,10000000000000.0,10.02
True,0.5994842503189408,3593.8136638046253,False,10000000000000.0,10000000000000.0,10.03
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,9.999999999999999e-05,10.0
True,129154966501.48827,10000000000000.0,False,129154966501.48827,9.999999999999999e-05,62.81
True,129154966501.48827,10000000000000.0,False,10000000000000.0,9.999999999999999e-05,28.88
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,0.00774263682681127,10.0
True,129154966501.48827,10000000000000.0,False,129154966501.48827,0.00774263682681127,63.12
True,129154966501.48827,10000000000000.0,False,10000000000000.0,0.00774263682681127,28.56
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,0.5994842503189408,10.0
True,129154966501.48827,10000000000000.0,False,129154966501.48827,0.5994842503189408,62.51
True,129154966501.48827,10000000000000.0,False,10000000000000.0,0.5994842503189408,28.28
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,46.41588833612773,10.0
True,129154966501.48827,10000000000000.0,False,129154966501.48827,46.41588833612773,61.57
True,129154966501.48827,10000000000000.0,False,10000000000000.0,46.41588833612773,28.15
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,3593.8136638046253,10.0
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,3593.8136638046253,10.03
True,129154966501.48827,10000000000000.0,False,129154966501.48827,3593.8136638046253,10.65
True,129154966501.48827,10000000000000.0,False,10000000000000.0,3593.8136638046253,10.42
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,278255.94022071257,10.0
True,129154966501.48827,10000000000000.0,False,21544346.90031878,278255.94022071257,9.67
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,278255.94022071257,10.14
True,129154966501.48827,10000000000000.0,False,129154966501.48827,278255.94022071257,9.92
True,129154966501.48827,10000000000000.0,False,10000000000000.0,278255.94022071257,10.03
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,21544346.90031878,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,21544346.90031878,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,21544346.90031878,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,21544346.90031878,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,21544346.90031878,10.0
True,129154966501.48827,10000000000000.0,False,278255.94022071257,21544346.90031878,10.61
True,129154966501.48827,10000000000000.0,False,21544346.90031878,21544346.90031878,10.13
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,21544346.90031878,10.13
True,129154966501.48827,10000000000000.0,False,129154966501.48827,21544346.90031878,9.83
True,129154966501.48827,10000000000000.0,False,10000000000000.0,21544346.90031878,10.02
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,1668100537.2000556,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,1668100537.2000556,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,1668100537.2000556,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,1668100537.2000556,10.0
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,1668100537.2000556,9.78
True,129154966501.48827,10000000000000.0,False,278255.94022071257,1668100537.2000556,10.06
True,129154966501.48827,10000000000000.0,False,21544346.90031878,1668100537.2000556,10.15
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,1668100537.2000556,10.4
True,129154966501.48827,10000000000000.0,False,129154966501.48827,1668100537.2000556,9.95
True,129154966501.48827,10000000000000.0,False,10000000000000.0,1668100537.2000556,9.76
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,129154966501.48827,10.0
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,129154966501.48827,10.0
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,129154966501.48827,10.0
True,129154966501.48827,10000000000000.0,False,46.41588833612773,129154966501.48827,10.22
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,129154966501.48827,10.13
True,129154966501.48827,10000000000000.0,False,278255.94022071257,129154966501.48827,10.02
True,129154966501.48827,10000000000000.0,False,21544346.90031878,129154966501.48827,9.92
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,129154966501.48827,9.56
True,129154966501.48827,10000000000000.0,False,129154966501.48827,129154966501.48827,10.14
True,129154966501.48827,10000000000000.0,False,10000000000000.0,129154966501.48827,10.3
True,129154966501.48827,10000000000000.0,False,9.999999999999999e-05,10000000000000.0,9.94
True,129154966501.48827,10000000000000.0,False,0.00774263682681127,10000000000000.0,9.9
True,129154966501.48827,10000000000000.0,False,0.5994842503189408,10000000000000.0,10.03
True,129154966501.48827,10000000000000.0,False,46.41588833612773,10000000000000.0,9.92
True,129154966501.48827,10000000000000.0,False,3593.8136638046253,10000000000000.0,10.34
True,129154966501.48827,10000000000000.0,False,278255.94022071257,10000000000000.0,9.94
True,129154966501.48827,10000000000000.0,False,21544346.90031878,10000000000000.0,9.62
True,129154966501.48827,10000000000000.0,False,1668100537.2000556,10000000000000.0,10.14
True,129154966501.48827,10000000000000.0,False,129154966501.48827,10000000000000.0,10.1
True,129154966501.48827,10000000000000.0,False,10000000000000.0,10000000000000.0,10.07
True,278255.94022071257,129154966501.48827,False,9.999999999999999e-05,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,0.00774263682681127,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,0.5994842503189408,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,46.41588833612773,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,3593.8136638046253,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,278255.94022071257,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,21544346.90031878,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,1668100537.2000556,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,129154966501.48827,9.999999999999999e-05,8.0
True,278255.94022071257,129154966501.48827,False,10000000000000.0,9.999999999999999e-05,10.0
True,278255.94022071257,129154966501.48827,False,9.999999999999999e-05,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,0.00774263682681127,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,0.5994842503189408,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,46.41588833612773,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,3593.8136638046253,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,278255.94022071257,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,21544346.90031878,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,1668100537.2000556,0.00774263682681127,10.0
True,278255.94022071257,129154966501.48827,False,129154966501.48827,0.00774263682681127,8.03
True,278255.94022071257,129154966501.48827,False,10000000000000.0,0.00774263682681127,10.24
